PRODUCT_ID	EDITOR_RATING	MIN_PRICE	ALL_RATINGS	EDITOR	THE_GOOD	THE_BAD	THE_BOTTOM_LINE
33765914	Overall score: 7.6 (3.5 stars)	$183.90	{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Very small; simple operation; very good photo, HD movie quality; HDMI out.	No optical zoom in Movie mode; mixed performance.	One of the best ultracompacts available, the Canon PowerShot SD940 IS nonetheless falls short of greatness in performance and photo quality.
33765911	Overall score: 7.6 (3.5 stars)		{'performance': 7.0, 'design': 8.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Very small; simple operation; very good photo, HD movie quality; HDMI out.	No optical zoom in Movie mode; mixed performance.	One of the best ultracompacts available, the Canon PowerShot SD940 IS nonetheless falls short of greatness in performance and photo quality.
33765882	Overall score: 7.0 (3.5 stars)	$169.00	{'performance': 6.0, 'design': 7.0, 'features': 7.0, 'image quality': 8.0}	Joshua Goldman	Easy to use; best-in-class photo quality; manual and semimanual controls.	Fewer features, slower performance, and bulkier design than competitive models.	Canon's SX120 IS pocket megazoom falls behind the competition in every aspect except photo quality.
33581774	Overall score: 7.8 (3.5 stars)	$118.00	{'performance': 7.0, 'design': 8.0, 'features': 9.0, 'image quality': 7.0}	Joshua Goldman	Extremely large feature set; solid, high-end design.	Photo quality dips above ISO 200.	The Samsung TL320's myriad shooting options make it a very good dSLR companion, but the photo quality and performance are definitely those of a point-and-shoot camera.
33707302	Overall score: 7.8 (3.5 stars)	$169.99	{'performance': 7.0, 'design': 8.0, 'features': 9.0, 'image quality': 7.0}	Joshua Goldman	Extremely large feature set; solid, high-end design.	Photo quality dips above ISO 200.	The Samsung TL320's myriad shooting options make it a very good dSLR companion, but the photo quality and performance are definitely those of a point-and-shoot camera.
33765251	Overall score: 8.4 (4.0 stars)	$119.38	{'performance': 9.0, 'design': 7.0, 'features': 9.0, 'image quality': 8.0}	Lori Grunin	Outstanding performance for its class; excellent photo quality; solidly built; flexible custom settings architecture; video capture; onboard wireless flash controller; dual card slots.	Some annoying design and interface quirks; no significant improvements in high ISO noise performance.	The Nikon D300s is a great camera, especially if you need the burst speed or slightly improved low-light focus, but if you don't care about video you might consider looking for a really good deal on a D300 and using what you save to splurge on a good lens.
33765873	Overall score: 8.4 (4.0 stars)	$2,549.99	{'performance': 9.0, 'design': 7.0, 'features': 9.0, 'image quality': 8.0}	Lori Grunin	Outstanding performance for its class; excellent photo quality; solidly built; flexible custom settings architecture; video capture; onboard wireless flash controller; dual card slots.	Some annoying design and interface quirks; no significant improvements in high ISO noise performance.	The Nikon D300s is a great camera, especially if you need the burst speed or slightly improved low-light focus, but if you don't care about video you might consider looking for a really good deal on a D300 and using what you save to splurge on a good lens.
33582970	Overall score: 7.0 (3.5 stars)	$109.00	{'performance': 5.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Joshua Goldman	Slim, pretty design; very good feature-to-price ratio; above average photo quality for its class.	Long shutter lag.	A budget ultracompact worth buying, the Casio Exilim EX-S5's only real issue is shutter lag.
33582963	Overall score: 7.0 (3.5 stars)	$348.75	{'performance': 5.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Joshua Goldman	Slim, pretty design; very good feature-to-price ratio; above average photo quality for its class.	Long shutter lag.	A budget ultracompact worth buying, the Casio Exilim EX-S5's only real issue is shutter lag.
33582967	Overall score: 7.0 (3.5 stars)		{'performance': 5.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Joshua Goldman	Slim, pretty design; very good feature-to-price ratio; above average photo quality for its class.	Long shutter lag.	A budget ultracompact worth buying, the Casio Exilim EX-S5's only real issue is shutter lag.
33582962	Overall score: 7.0 (3.5 stars)		{'performance': 5.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Joshua Goldman	Slim, pretty design; very good feature-to-price ratio; above average photo quality for its class.	Long shutter lag.	A budget ultracompact worth buying, the Casio Exilim EX-S5's only real issue is shutter lag.
33582968	Overall score: 7.0 (3.5 stars)		{'performance': 5.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Joshua Goldman	Slim, pretty design; very good feature-to-price ratio; above average photo quality for its class.	Long shutter lag.	A budget ultracompact worth buying, the Casio Exilim EX-S5's only real issue is shutter lag.
33529369	Overall score: 6.2 (3.0 stars)		{'performance': 4.0, 'design': 8.0, 'features': 6.0, 'image quality': 5.0}	Joshua Goldman	Nice design, build quality; very good color, white balance.	Slow performance; soft photos.	The Olympus FE-3010 is a good-looking ultracompact camera that takes pictures--eventually.
33529354	Overall score: 6.2 (3.0 stars)	$139.95	{'performance': 4.0, 'design': 8.0, 'features': 6.0, 'image quality': 5.0}	Joshua Goldman	Nice design, build quality; very good color, white balance.	Slow performance; soft photos.	The Olympus FE-3010 is a good-looking ultracompact camera that takes pictures--eventually.
33529155	Overall score: 8.2 (4.0 stars)		{'performance': 8.0, 'design': 9.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Well designed; very good performance, photo, and video quality.	Expensive; soft photos.	A full-featured waterproof/shockproof pocket point-and-shoot, the Panasonic Lumix DMC-TS1 is a near-perfect rugged camera for everyday use.
33596253	Overall score: 8.2 (4.0 stars)	$599.99	{'performance': 8.0, 'design': 9.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Well designed; very good performance, photo, and video quality.	Expensive; soft photos.	A full-featured waterproof/shockproof pocket point-and-shoot, the Panasonic Lumix DMC-TS1 is a near-perfect rugged camera for everyday use.
33596252	Overall score: 8.2 (4.0 stars)	$249.99	{'performance': 8.0, 'design': 9.0, 'features': 8.0, 'image quality': 7.0}	Joshua Goldman	Well designed; very good performance, photo, and video quality.	Expensive; soft photos.	A full-featured waterproof/shockproof pocket point-and-shoot, the Panasonic Lumix DMC-TS1 is a near-perfect rugged camera for everyday use.
33543446	Overall score: 7.6 (3.5 stars)	$299.99	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 6.0}	Joshua Goldman	Very good feature-to-price ratio; comfortable, sturdy design; fast performance for its class.	Photos can look overprocessed and noisy viewed at 100 percent; small LCD.	The pocket megazoom Kodak EasyShare Z915 is a good camera for those looking to step up from a fully automatic compact camera to something with more manual controls and a longer lens.
33543448	Overall score: 7.6 (3.5 stars)		{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 6.0}	Joshua Goldman	Very good feature-to-price ratio; comfortable, sturdy design; fast performance for its class.	Photos can look overprocessed and noisy viewed at 100 percent; small LCD.	The pocket megazoom Kodak EasyShare Z915 is a good camera for those looking to step up from a fully automatic compact camera to something with more manual controls and a longer lens.
33543449	Overall score: 7.6 (3.5 stars)	$139.88	{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 6.0}	Joshua Goldman	Very good feature-to-price ratio; comfortable, sturdy design; fast performance for its class.	Photos can look overprocessed and noisy viewed at 100 percent; small LCD.	The pocket megazoom Kodak EasyShare Z915 is a good camera for those looking to step up from a fully automatic compact camera to something with more manual controls and a longer lens.
34060069	Overall score: 7.6 (3.5 stars)		{'performance': 8.0, 'design': 8.0, 'features': 8.0, 'image quality': 6.0}	Joshua Goldman	Very good feature-to-price ratio; comfortable, sturdy design; fast performance for its class.	Photos can look overprocessed and noisy viewed at 100 percent; small LCD.	The pocket megazoom Kodak EasyShare Z915 is a good camera for those looking to step up from a fully automatic compact camera to something with more manual controls and a longer lens.
33529082	Overall score: 6.8 (3.0 stars)	$256.66	{'performance': 6.0, 'design': 7.0, 'features': 8.0, 'image quality': 6.0}	Joshua Goldman	Nice design; excellent feature set; reasonably simple to use.	Picture quality drops off above ISO 200; occasionally sluggish performance.	Even for a full-featured megazoom camera at a low price, the Fujifilm FinePix S1500 delivers average photo quality and mixed performance.
33543450	Overall score: 7.0 (3.5 stars)		{'performance': 5.0, 'design': 8.0, 'features': 7.0, 'image quality': 7.0}	Joshua Goldman	Sharper photos than most megazoom cameras; plenty of shooting options; straightforward operation.	Slow performance; no full-resolution continuous shooting; crippled HD movie recording; noise even at lowest ISO sensitivities.	Slow performance and photo quality concerns stop the otherwise very good Pentax X70 from being a winning megazoom.
33659762	Overall score: 7.0 (3.5 stars)	$714.00	{'performance': 7.0, 'design': 7.0, 'features': 7.0, 'image quality': 7.0}	Lori Grunin	Capable of shooting some very nice photos; fast Live View AF and single-shot performance; tiltable LCD; dual card slots; relatively simple, straightforward operation; built-in wireless flash and image stabilization.	Smallish grip; middling viewfinder; color shifts with default settings.	While the Sony Alpha DSLR-A380 is a solid inexpensive dSLR with a few nice features that will probably satisfy many shooters, it doesn't deliver quite enough on any front to outshine competitors.
33659761	Overall score: 7.0 (3.5 stars)	$835.57	{'performance': 7.0, 'design': 7.0, 'features': 7.0, 'image quality': 7.0}	Lori Grunin	Capable of shooting some very nice photos; fast Live View AF and single-shot performance; tiltable LCD; dual card slots; relatively simple, straightforward operation; built-in wireless flash and image stabilization.	Smallish grip; middling viewfinder; color shifts with default settings.	While the Sony Alpha DSLR-A380 is a solid inexpensive dSLR with a few nice features that will probably satisfy many shooters, it doesn't deliver quite enough on any front to outshine competitors.
33529150	Overall score: 6.0 (3.0 stars)	$259.99	{'performance': 4.0, 'design': 7.0, 'features': 7.0, 'image quality': 5.0}	Joshua Goldman	Nice design; decent features for the money; waterproof to 10 feet.	Soft, grainy photos; slow performance.	A simple, inexpensive waterproof camera to keep poolside, the Fujifilm FinePix Z33WP is nonetheless lacking in photo quality and performance.
33529151	Overall score: 6.0 (3.0 stars)	$299.00	{'performance': 4.0, 'design': 7.0, 'features': 7.0, 'image quality': 5.0}	Joshua Goldman	Nice design; decent features for the money; waterproof to 10 feet.	Soft, grainy photos; slow performance.	A simple, inexpensive waterproof camera to keep poolside, the Fujifilm FinePix Z33WP is nonetheless lacking in photo quality and performance.
33529149	Overall score: 6.0 (3.0 stars)	$252.52	{'performance': 4.0, 'design': 7.0, 'features': 7.0, 'image quality': 5.0}	Joshua Goldman	Nice design; decent features for the money; waterproof to 10 feet.	Soft, grainy photos; slow performance.	A simple, inexpensive waterproof camera to keep poolside, the Fujifilm FinePix Z33WP is nonetheless lacking in photo quality and performance.
